,IsLeftObstacle,IsForwardObstacle,IsRightObstacle,AngleWithFood,Direction,Decision
3116,False,False,False,0.1652493405385679,-1,0
3117,False,False,False,-0.31813763182162447,0,0
3118,False,False,False,-0.30256845671125343,0,0
3119,False,False,False,-0.28801540784794966,0,0
3120,False,False,False,-0.2744372519721974,0,0
3121,False,False,False,-0.26178386887034144,-1,1
3122,False,False,False,-0.75,1,0
3123,False,False,False,-0.23821613112965861,0,0
3124,False,False,False,-0.22730212900013955,0,0
3125,False,False,False,-0.21718810492349722,1,0
3126,False,False,False,0.27118930463494645,0,0
3127,False,False,False,0.26026450147774777,1,1
3128,False,False,False,0.75,0,1
3129,False,False,False,0.739028144383989,-1,0
3130,False,False,False,0.2288106953650536,0,0
3131,False,False,False,0.21929144360191014,-1,0
3132,False,False,False,-0.26986852430554087,1,0
3133,False,False,False,0.22114206162369554,0,0
3134,False,False,False,0.2127231288457948,-1,0
3135,False,False,False,-0.2772171802988209,1,0
3136,False,False,False,0.21477671252272273,1,1
3137,False,False,True,0.7048327646991335,1,-1
3138,False,False,False,0.4114144672170953,1,1
3139,False,False,False,0.8975836176504333,0,1
3140,False,False,False,0.8788810584091566,0,1
3141,False,False,False,0.8524163823495667,1,1
3142,False,False,False,-0.5779791303773694,1,0
3143,False,False,True,-0.06283295818900118,-1,1
3144,False,False,False,-0.5,0,0
3145,False,False,False,-0.43716704181099886,0,0
3146,False,False,False,-0.37888105840915665,-1,1
3147,False,False,False,-0.8524163823495667,0,1
3148,False,False,False,-0.8128329581890013,0,1
3149,False,False,False,-0.75,0,1
3150,False,False,False,-0.6475836176504333,0,1
3151,False,False,False,-0.5,0,0
3152,False,False,False,-0.35241638234956674,0,0
3153,False,False,False,-0.25,0,0
3154,False,False,False,-0.1871670418109988,0,0
3155,False,False,False,-0.14758361765043326,-1,1
3156,False,False,False,-0.5779791303773694,-1,1
3157,True,False,False,0.8975836176504333,0,1
3158,False,False,False,0.8524163823495667,-1,0
3159,False,False,False,0.25,1,1
3160,False,False,False,0.6475836176504333,1,1
3161,False,False,True,-0.75,0,1
3162,False,False,False,-0.5,-1,1
3163,False,False,False,0.9604165758394345,1,1
3164,False,False,False,-0.5,0,0
3165,False,False,False,-0.46041657583943446,1,0
3166,False,False,False,0.03522328747727728,-1,0
3167,False,False,False,-0.43039551272693605,1,0
3168,False,False,False,0.06283295818900118,-1,0
3169,False,False,False,-0.4072264209222577,1,0
3170,False,False,False,0.08475065946143209,-1,0
3171,False,False,False,-0.3889827415450001,0,0
3172,False,False,False,-0.3642002512199081,1,0
3173,False,False,False,0.12566591637800237,-1,0
3174,False,False,False,-0.35241638234956674,0,0
3175,False,False,False,-0.3319086824248374,-1,1
3176,False,False,False,-0.8196044872730639,0,1
3177,False,False,False,-0.8055998877857853,0,1
3178,False,False,False,-0.7895834241605656,-1,1
3179,False,False,False,0.6871670418109987,0,1
3180,False,False,False,0.6614144672170952,-1,0
3181,False,False,False,0.14758361765043326,0,0
3182,False,False,False,0.13579974878009188,1,1
3183,False,False,False,0.6110172584549999,1,1
3184,False,False,True,-0.8788810584091566,1,-1
3185,False,False,False,-0.6692530273303328,1,0
3186,False,False,False,-0.16141446721709526,0,0
3187,False,False,False,-0.15421411445033348,-1,1
3188,False,False,False,-0.6408120885663706,-1,1
3189,True,False,False,0.8524163823495667,0,1
3190,False,False,False,0.8450151609391798,-1,0
3191,False,False,False,0.33074697266966735,1,1
3192,False,False,False,0.8221923155106472,0,1
3193,False,False,False,0.8128329581890013,0,1
3194,False,False,False,0.8025684567112534,-1,0
3195,False,False,False,0.28801540784794966,-1,0
3196,True,False,False,-0.20141020965247108,0,0
3197,False,False,False,-0.1917140165981578,-1,1
3198,False,False,False,-0.6778076844893528,0,1
3199,False,False,False,-0.6630986307932849,1,0
3200,False,False,False,-0.15498483906082017,-1,1
3201,False,False,False,-0.6400062424748615,0,1
3202,False,False,False,-0.6243340836219977,0,1
3203,False,False,False,-0.6080001934898678,1,0
3204,False,False,False,-0.10241638234956672,-1,1
3205,False,False,False,-0.5862450610930793,-1,1
3206,True,False,False,0.9089469981442513,1,1
3207,False,False,False,-0.5735584439732623,-1,1
3208,False,False,False,0.9220208696226306,1,1
3209,False,False,False,-0.5589980848675286,-1,1
3210,False,False,False,0.937167041810999,1,1
3211,False,False,False,-0.5421924631588414,0,1
3212,False,False,False,-0.5211893046349465,0,1
3213,False,False,False,-0.5,-1,1
3214,False,False,False,1.0,0,1
3215,False,False,False,1.0,0,1
3216,False,False,False,1.0,-1,0
3217,False,False,False,0.4735353239404101,-1,0
3218,True,False,False,-0.024437251972197403,-1,-1
3219,False,False,False,-0.8524163823495667,-1,1
3220,False,False,False,0.6395268604785809,0,1
3221,False,False,False,0.6312743207258713,1,1
3222,False,False,False,-0.8649747263003515,0,1
3223,False,False,False,-0.8610172584549999,0,1
3224,False,False,False,-0.8568370687536739,-1,1
3225,False,False,False,0.6341418997801203,0,1
3226,False,False,False,0.6248857466505728,1,1
3227,False,False,False,-0.8711189415908434,1,0
3228,False,False,True,-0.36164017328836007,-1,1
3229,False,False,False,-0.8571669234399374,-1,1
3230,True,False,False,0.6331249387476566,-1,-1
3231,False,False,False,1.0,1,0
3232,False,False,False,-0.48674475538672884,1,0
3233,False,False,True,0.012725611347991833,1,-1
3234,False,False,False,0.4474315432887466,1,1
3235,False,False,False,0.9444001122142149,1,1
3236,False,False,True,-0.5372768711542052,1,-1
3237,False,False,False,0.8072491470487003,-1,0
3238,False,False,False,0.29128559983984725,1,1
3239,False,False,False,0.7788579383763046,-1,0
3240,False,False,False,0.263830849566662,-1,0
3241,True,False,False,-0.22353532394041012,-1,-1
3242,False,False,False,0.34277357907774236,0,0
3243,False,False,False,0.3244027652986172,1,1
3244,False,False,False,0.8128329581890013,-1,0
3245,False,False,False,0.2951672353008666,-1,0
3246,True,False,False,-0.19275085295129984,0,0
3247,False,False,False,-0.18186236817837553,-1,1
3248,False,False,False,-0.665249340538568,1,0
3249,False,False,False,-0.15595826075473868,0,0
3250,False,False,False,-0.14758361765043326,0,0
3251,False,False,False,-0.14000624247486151,1,0
3252,False,False,False,0.34501516093917983,0,0
3253,False,False,False,0.33074697266966735,0,0
3254,False,False,False,0.31719309487228947,1,1
3255,False,False,False,0.8082859834018423,0,1
3256,False,False,False,0.7985897903475291,1,1
3257,False,False,False,-0.6871670418109987,-1,1
3258,False,False,False,0.8025684567112534,-1,0
3259,True,False,False,0.28801540784794966,-1,-1
3260,False,False,False,-0.25,0,0
3261,False,False,False,-0.24183999603118983,-1,1
3262,False,False,False,-0.7332622916434259,-1,1
3263,True,False,False,0.7586008761054333,0,1
3264,False,False,False,0.75,1,1
3265,False,False,False,-0.7409079053243516,-1,1
3266,False,False,False,0.75,1,1
3267,False,False,False,-0.7403571967281757,-1,1
3268,False,False,False,0.75,-1,0
3269,True,False,False,0.24035719672817563,0,0
3270,False,False,False,0.23129744075872333,-1,0
3271,False,False,False,-0.2590920946756484,-1,1
3272,True,False,False,-0.75,-1,-1
3273,False,False,False,-0.8788810584091566,0,1
3274,False,False,False,-0.8668750612523434,1,0
3275,False,False,False,-0.33858553278290476,1,0
3276,False,False,True,0.14758361765043326,1,-1
3277,False,False,False,-0.6720208696226306,1,0
3278,False,False,False,-0.14758361765043326,0,0
3279,False,False,False,-0.12888105840915662,1,0
3280,False,False,False,0.3347506594614321,1,1
3281,False,False,True,0.8128329581890013,1,-1
3282,False,False,False,0.35655004458783734,0,0
3283,False,False,False,0.34833570993704,0,0
3284,False,False,False,0.3403344706017331,0,0
3285,False,True,False,0.33254785804402587,1,1
3286,True,False,False,0.8279791303773694,0,1
3287,True,False,False,0.8231808523518162,-1,-1
3288,False,False,False,0.045167235300866554,1,1
3289,False,False,False,0.5362211208425388,0,1
3290,False,False,False,0.5272171802988209,0,1
3291,False,False,False,0.5181693773510199,-1,0
3292,False,True,False,0.017665722888134634,-1,0
3293,True,False,True,-0.4735353239404101,1,-1
3294,False,False,False,-0.665249340538568,-1,1
3295,False,False,False,0.8128329581890013,-1,0
3296,True,False,False,0.27885793837630446,0,0
3297,False,False,False,0.25,0,0
3298,False,False,False,0.2255627480278026,1,1
3299,False,False,False,0.6974315432887466,-1,0
3300,False,False,False,0.17780768448935277,-1,0
3301,True,False,False,-0.2951672353008666,1,0
3302,False,False,False,0.1871670418109988,0,0
3303,False,False,False,0.1720208696226307,1,1
3304,False,False,False,0.6475836176504333,-1,0
3305,False,True,False,0.13579974878009188,0,-1
3306,False,False,False,-0.05090192803178727,0,0
3307,False,False,False,-0.04933699528066803,1,0
3308,False,False,False,0.4410019151324715,0,0
3309,False,False,False,0.43144951512041,1,1
3310,False,False,False,0.9293091350809868,-1,0
3311,False,False,False,0.4196094772218562,-1,0
3312,True,False,False,-0.07797913037736932,1,0
3313,False,False,False,0.41272978983880143,-1,0
3314,False,False,False,-0.08475065946143209,-1,1
3315,True,False,False,-0.5757055269993975,0,1
3316,False,False,False,-0.5665340691344631,-1,1
3317,False,False,False,0.9314495151204101,1,1
3318,False,False,False,-0.5589980848675286,-1,1
3319,False,False,False,0.9391440964255648,-1,0
3320,True,False,False,0.4293091350809869,0,0
3321,False,False,False,0.4196094772218562,1,1
3322,False,False,False,0.9170476823436803,-1,0
3323,False,False,False,0.4072264209222577,0,0
3324,False,False,False,0.39758361765043326,-1,0
3325,False,False,False,-0.09932609219911855,-1,1
3326,True,False,False,-0.5899400347612608,0,1
3327,False,False,False,-0.5803905227781438,1,0
3328,False,False,False,-0.07797913037736932,-1,1
3329,False,False,False,-0.56855048487959,-1,1
3330,True,False,False,0.9293091350809868,-1,-1
3331,False,False,False,0.7166166335694748,0,1
3332,False,False,False,0.707244157099908,-1,0
3333,False,False,False,0.20015207436168672,0,0
3334,False,False,False,0.19346938420531554,0,0
3335,False,False,False,0.1871670418109988,1,1
3336,False,False,False,0.6778076844893528,-1,0
3337,False,False,False,0.1720208696226307,-1,0
3338,True,False,False,-0.3187819829378176,1,0
3339,False,False,False,0.17559723470138278,1,1
3340,False,False,True,0.6665646631602742,0,1
3341,False,False,False,0.6572264209222576,-1,0
3342,False,True,False,0.15226430798788002,-1,0
3343,True,False,True,-0.33858553278290476,1,-1
3344,False,False,False,-0.08858553278290476,-1,1
3345,False,False,False,-0.5671930948722895,-1,1
3346,True,False,False,0.9278076844893528,-1,-1
3347,False,False,False,0.16141446721709526,1,1
3348,False,False,False,0.6331249387476566,0,1
3349,False,False,False,0.6024163823495667,0,1
3350,False,False,False,0.5696044872730639,-1,0
3351,False,False,False,0.06283295818900118,-1,0
3352,True,False,False,-0.4072264209222577,-1,-1
3353,False,False,False,0.06283295818900118,0,0
3354,False,False,False,0.0608559035744352,-1,0
3355,False,False,False,-0.4293091350809869,1,0
3356,False,False,False,0.06855048487958997,0,0
3357,False,False,False,0.06653406913446308,-1,0
3358,False,False,False,-0.4242944730006026,-1,1
3359,True,False,False,-0.9220208696226306,0,1
3360,False,False,False,-0.9196094772218563,-1,1
3361,False,False,False,0.5706908649190132,-1,0
3362,True,False,False,0.06855048487958997,0,0
3363,False,False,False,0.06653406913446308,1,1
3364,False,False,False,0.5572491470487002,1,1
3365,False,False,True,-0.9410019151324714,-1,1
3366,False,False,False,0.549336995280668,-1,0
3367,True,False,False,0.04786471213424507,0,0
3368,False,False,False,0.04647714513351438,1,1
3369,False,False,False,0.5372768711542052,0,1
3370,False,False,False,0.5280136170509495,0,1
3371,False,False,False,0.5187025592412767,0,1
3372,False,False,False,0.5093593573216461,0,1
3373,False,False,False,0.5,0,0
3374,False,False,False,0.490640642678354,0,0
3375,False,False,False,0.4812974407587234,1,1
3376,False,False,False,0.9807320596726826,-1,0
3377,False,True,False,0.47114206162369554,1,1
3378,True,False,False,0.9702454164285823,0,1
3379,True,False,False,0.9692914436019102,0,1
3380,True,False,False,0.9682744825694465,-1,-1
3381,False,False,False,0.15966552939826692,1,1
3382,False,False,False,0.6516642900629601,1,1
3383,False,False,True,-0.8440417392452615,0,1
3384,False,False,False,-0.8395189901838295,-1,1
3385,False,False,False,0.6519437543337215,1,1
3386,False,False,False,-0.8434522771668936,1,0
3387,False,False,True,-0.3347506594614321,-1,1
3388,False,False,False,-0.8297185113497063,-1,1
3389,True,False,False,0.6614144672170952,1,1
3390,False,False,False,-0.833435336839726,1,0
3391,False,False,True,-0.3244027652986172,-1,1
3392,False,False,False,-0.8187819829378177,0,1
3393,False,False,False,-0.8128329581890013,0,1
3394,False,False,False,-0.8065306157946844,0,1
3395,False,False,False,-0.7998479256383133,-1,1
3396,False,False,False,0.690482649873383,1,1
3397,False,False,False,-0.8025684567112534,-1,1
3398,False,False,False,0.6871670418109987,1,1
3399,False,False,False,-0.8055998877857853,0,1
3400,False,False,False,-0.797864712134245,1,0
3401,False,False,False,-0.2872768711542052,0,0
3402,False,False,False,-0.2772171802988209,0,0
3403,False,False,False,-0.26766572288813467,-1,1
3404,False,False,False,-0.7590920946756484,1,0
3405,False,False,False,-0.25,0,0
3406,False,False,False,-0.24139912389456689,0,0
3407,False,False,False,-0.23326229164342588,1,0
3408,False,False,False,0.25816000396881017,1,1
3409,False,False,True,0.75,-1,0
3410,False,False,False,0.24183999603118983,-1,0
3411,True,False,False,-0.25,-1,-1
3412,False,False,False,0.32797913037736937,0,0
3413,False,False,False,0.3128329581890012,-1,0
3414,False,False,False,-0.17780768448935277,0,0
3415,False,False,False,-0.16925302733033268,1,0
3416,False,False,False,0.31719309487228947,1,1
3417,False,False,True,0.8082859834018423,-1,0
3418,False,False,False,0.2951672353008666,1,1
3419,False,False,False,0.7852232874772773,0,1
3420,False,False,False,0.7744372519721975,0,1
3421,False,False,False,0.7627256113479918,-1,0
3422,False,False,False,0.25,1,1
3423,False,False,False,0.7372743886520082,0,1
3424,False,False,False,0.7235353239404101,-1,0
3425,False,False,False,0.21198459215205034,0,0
3426,False,False,False,0.20141020965247108,-1,0
3427,False,False,False,-0.28522328747727727,-1,1
3428,True,False,False,-0.7744372519721975,-1,-1
3429,False,False,False,-0.26514617218836817,0,0
3430,False,False,False,-0.2574012214103869,0,0
3431,False,False,False,-0.25,1,0
3432,False,False,False,0.24292761099968493,0,0
3433,False,False,False,0.23616915043333803,1,1
3434,False,False,False,0.7288106953650536,-1,0
3435,False,False,False,0.2223903292882761,-1,0
3436,True,False,False,-0.2702901265572574,1,0
3437,False,False,False,0.22353532394041012,1,1
3438,False,False,True,0.7162641310710682,1,-1
3439,False,False,False,0.9427508529512999,1,1
3440,False,False,False,-0.5431398112134741,-1,1
3441,False,False,False,0.9548327646991335,-1,0
3442,True,False,False,0.4400872340690967,1,1
3443,False,False,False,0.937167041810999,1,1
3444,False,False,True,-0.5473931422774897,0,1
3445,False,False,False,-0.5317255174305536,-1,1
3446,False,False,False,0.9666166335694748,0,1
3447,False,False,False,0.9647767125227228,1,1
3448,False,False,False,-0.5176657228881346,-1,1
3449,False,False,False,0.9812974407587233,0,1
3450,False,False,False,0.9801314756944592,0,1
3451,False,False,False,0.9788106953650536,0,1
3452,False,False,False,0.9773021290001396,-1,0
3453,False,False,False,0.4548327646991335,0,0
3454,False,False,False,0.4328069051277106,-1,0
3455,False,False,False,-0.06283295818900118,1,0
3456,False,False,False,0.4170476823436802,-1,0
3457,False,False,False,-0.07797913037736932,1,0
3458,False,False,False,0.40358875202077044,-1,0
3459,False,False,False,-0.0910530018557488,1,0
3460,False,False,False,0.3919998065101323,-1,0
3461,False,False,False,-0.10241638234956672,0,0
3462,False,False,False,-0.09736426874290484,0,0
3463,False,False,False,-0.09277357907774235,1,0
3464,False,False,False,0.3928330765600626,-1,0
3465,False,False,False,-0.10241638234956672,0,0
3466,False,False,False,-0.09805624566627846,0,0
3467,False,False,False,-0.09404173924526135,0,0
3468,False,False,False,-0.09033447060173311,1,0
3469,False,False,False,0.39758361765043326,0,0
3470,False,False,False,0.3857997487800919,-1,0
3471,False,False,False,-0.10999375752513849,0,0
3472,False,False,False,-0.1060749555582534,1,0
3473,False,False,False,0.3831249387476566,-1,0
3474,False,False,False,-0.11290631572034969,1,0
3475,False,False,False,0.37685363432176416,1,1
3476,False,False,True,0.8725994420133901,0,1
3477,False,False,False,0.8680583639285181,1,1
3478,False,False,False,-0.6211189415908434,-1,1
3479,False,False,False,0.8743340836219977,0,1
3480,False,False,False,0.8694524129113773,0,1
3481,False,False,False,0.8642002512199082,0,1
3482,False,False,False,0.8585369718784911,0,1
3483,False,False,False,0.8524163823495667,-1,0
3484,False,False,False,0.33994003476126083,-1,0
3485,True,False,False,-0.15358875202077044,-1,-1
3486,False,False,False,-0.48409774874382366,1,0
3487,False,False,False,0.015146172188368142,1,1
3488,False,False,True,0.5,0,0
3489,False,False,False,0.4848538278116319,-1,0
3490,False,False,False,-0.014458678902776701,0,0
3491,False,False,False,-0.013830849566661979,1,0
3492,False,False,False,0.4723903292882761,1,1
3493,False,False,True,0.9711420616236955,-1,0
3494,False,False,False,0.45686018878652596,0,0
3495,False,False,False,0.44275085295129984,0,0
3496,False,False,False,0.4288651885261847,1,1
3497,False,False,False,0.9255972347013829,-1,0
3498,False,False,False,0.4114144672170953,1,1
3499,False,False,False,0.9072264209222578,0,1
3500,False,False,False,0.9026357312570952,1,1
3501,False,False,False,-0.5819086824248375,-1,1
3502,False,False,False,0.9137549389069208,-1,0
3503,True,False,False,0.39758361765043326,1,1
3504,False,False,False,0.8919998065101323,-1,0
3505,False,False,False,0.3756659163780024,0,0
3506,False,False,False,0.3599937575251385,0,0
3507,False,False,False,0.34501516093917983,-1,0
3508,False,False,False,-0.14758361765043326,-1,1
3509,True,False,False,-0.6331249387476566,1,0
3510,False,False,False,-0.12685363432176414,0,0
3511,False,False,False,-0.1211189415908434,-1,1
3512,False,False,False,-0.6071669234399374,0,1
3513,False,False,False,-0.5927735790777424,-1,1
3514,False,False,False,0.9026357312570952,1,1
3515,False,False,False,-0.5819086824248375,0,1
3516,False,False,False,-0.5660481002201554,1,0
3517,False,False,False,-0.06283295818900118,0,0
3518,False,False,False,-0.05991276593090333,1,0
3519,False,False,False,0.4255972347013828,-1,0
3520,False,False,False,-0.07113481147381528,-1,1
3521,True,False,False,-0.5572491470487002,-1,-1
3522,False,False,False,-0.04858979034752894,0,0
3523,False,False,False,-0.045167235300866554,0,0
3524,False,False,False,-0.04219246315884136,1,0
3525,False,False,False,0.43716704181099886,1,1
3526,False,False,True,0.9328069051277106,-1,0
3527,False,False,False,0.4114144672170953,0,0
3528,False,False,False,0.3908120885663705,0,0
3529,False,False,False,0.3711189415908434,1,1
3530,False,False,False,0.862360330173156,-1,0
3531,False,False,False,0.34277357907774236,1,1
3532,False,False,False,0.8319086824248374,1,1
3533,False,False,True,-0.6475836176504333,0,1
3534,False,False,False,-0.6256659163780024,1,0
3535,False,False,False,-0.11687506125234344,0,0
3536,False,False,False,-0.10918791143362949,-1,1
3537,False,False,False,-0.5885855327829048,1,0
3538,False,False,False,-0.08295231765631973,0,0
3539,False,True,False,-0.07797913037736932,0,-1
3540,False,False,False,0.012725611347991833,0,0
3541,False,False,False,0.012236656454254473,-1,0
3542,False,False,False,-0.47556274802780263,0,0
3543,False,False,False,-0.4634336408045666,1,0
3544,False,False,False,0.03522328747727728,1,1
3545,False,False,True,0.523535526661438,0,1
3546,False,False,False,0.5117838688703414,1,1
3547,False,False,False,-0.9877633435457456,1,0
3548,False,False,True,-0.47556274802780263,-1,1
3549,False,False,False,-0.9745893263338841,1,0
3550,False,False,False,-0.46198459215205034,0,0
3551,False,False,False,-0.44949846155098716,-1,1
3552,False,False,False,-0.9474315432887466,1,0
3553,False,False,False,-0.4346206170443298,0,0
3554,False,False,False,-0.42202086962263075,1,0
3555,False,False,False,0.07497629600442118,-1,0
3556,False,False,False,-0.41309863079328485,-1,1
3557,True,False,False,-0.909665529398267,-1,-1
3558,False,False,False,0.9735353239404101,1,1
3559,False,False,False,-0.5,-1,1
3560,False,False,False,-1.0,1,0
3561,False,False,False,-0.47114206162369554,-1,1
3562,False,False,False,-0.9682744825694465,-1,1
3563,True,False,False,0.5,-1,-1
3564,False,False,False,0.3319086824248374,-1,0
3565,False,False,False,-0.16249347964748317,0,0
3566,False,False,False,-0.15722642092225764,1,0
3567,False,False,False,0.3334353368397259,0,0
3568,False,False,False,0.3244027652986172,0,0
3569,False,False,False,0.31567493522559587,0,0
3570,False,True,False,0.3072491470487002,-1,0
3571,False,False,True,-0.18716704181099886,1,-1
3572,False,False,False,0.5779791303773694,1,1
3573,False,False,False,-0.9170476823436803,0,1
3574,False,False,False,-0.9114144672170952,0,1
3575,False,False,False,-0.9049848390608202,0,1
3576,False,False,False,-0.8975836176504333,1,0
3577,False,False,False,-0.3743340836219976,-1,1
3578,False,False,False,-0.8642002512199082,0,1
3579,False,False,False,-0.8524163823495667,1,0
3580,False,False,False,-0.32797913037736937,1,0
3581,False,False,True,0.15894699814425123,0,0
3582,False,False,False,0.14758361765043326,0,0
3583,False,False,False,0.137639669826844,0,0
3584,False,False,False,0.12888105840915662,-1,0
3585,False,False,False,-0.35241638234956674,0,0
3586,False,False,False,-0.3347506594614321,1,0
3587,False,False,False,0.15595826075473868,0,0
3588,False,False,False,0.14758361765043326,0,0
3589,False,False,False,0.14000624247486151,-1,0
3590,False,False,False,-0.34501516093917983,1,0
3591,False,False,False,0.14758361765043326,0,0
3592,False,False,False,0.1408120885663705,1,1
3593,False,False,False,0.6268536343217641,0,1
3594,False,False,False,0.612360330173156,0,1
3595,False,False,False,0.5973642687429048,0,1
3596,False,False,False,0.5819086824248375,1,1
3597,False,False,False,-0.9137549389069208,0,1
3598,False,False,False,-0.9089469981442513,1,0
3599,False,False,False,-0.3919998065101323,1,0
3600,False,False,True,0.10241638234956672,-1,0
3601,False,False,False,-0.381941636071482,1,0
3602,False,False,False,0.112360330173156,0,0
3603,False,True,False,0.10716692343993743,-1,0
3604,False,False,True,-0.37888105840915665,0,0
3605,False,False,True,-0.36540141490025463,-1,1
3606,False,False,False,-0.8591879114336296,1,0
3607,False,False,False,-0.34578588554966655,0,0
3608,False,False,False,-0.3329523176563198,0,0
3609,False,False,False,-0.3206908649190132,0,0
3610,False,False,False,-0.30899808486752856,1,0
3611,False,True,False,0.18346593086553695,-1,0
3612,False,False,True,-0.30559988778578523,0,0
3613,False,False,True,-0.2951672353008666,-1,1
3614,False,False,False,-0.7872768711542053,1,0
3615,False,False,False,-0.2772171802988209,-1,1
3616,False,False,False,-0.7687025592412767,0,1
3617,False,False,False,-0.7596428032718244,-1,1
3618,False,False,False,0.7301314756944591,-1,0
3619,True,False,False,0.22114206162369554,0,0
3620,False,False,False,0.2127231288457948,0,0
3621,False,True,False,0.20483276469913345,0,-1
3622,False,False,False,-0.25,-1,1
3623,False,False,False,-0.7255627480278026,-1,1
3624,True,False,False,0.75,-1,-1
3625,False,False,False,-0.37716973142360183,-1,1
3626,False,False,False,-0.8736056869845132,0,1
3627,False,False,False,-0.86984059550697,1,0
3628,False,False,False,-0.36101725845499993,0,0
3629,False,False,False,-0.35241638234956674,0,0
3630,False,False,False,-0.3440417392452614,-1,1
3631,False,False,False,-0.8395189901838295,0,1
3632,False,False,False,-0.834750659461432,0,1
3633,False,False,False,-0.8297185113497063,-1,1
3634,False,False,False,0.6614144672170952,0,1
3635,False,False,False,0.6522643079878802,1,1
3636,False,False,False,-0.8427735790777424,0,1
3637,False,False,False,-0.8375065203525169,0,1
3638,False,False,False,-0.8319086824248374,-1,1
3639,False,False,False,0.6580162701353519,-1,0
3640,True,False,False,0.15263573125709518,1,1
3641,False,False,False,0.6424500323572516,-1,0
3642,False,False,False,0.137639669826844,0,0
3643,False,False,False,0.13312493874765657,-1,0
3644,False,False,False,-0.35716692343993744,0,0
3645,False,False,False,-0.34773569201212,-1,1
3646,False,False,False,-0.8427735790777424,-1,1
3647,True,False,False,0.6475836176504333,1,1
3648,False,False,False,-0.8473642687429048,0,1
3649,False,False,False,-0.8419837298646481,-1,1
3650,False,False,False,0.6475836176504333,-1,0
3651,True,False,False,0.1424500323572516,0,0
3652,False,False,False,0.137639669826844,1,1
3653,False,False,False,0.62740055798661,-1,0
3654,False,False,False,0.12314636567823588,1,1
3655,False,False,False,0.6129063157203497,0,1
3656,False,False,False,0.6024163823495667,1,1
3657,False,False,False,-0.8939250444417466,-1,1
3658,False,False,False,0.5950151609391799,1,1
3659,False,False,False,-0.901418490971906,0,1
3660,False,False,False,-0.8975836176504333,1,0
3661,False,False,False,-0.3857997487800919,-1,1
3662,False,False,False,-0.8812743207258713,1,0
3663,False,False,False,-0.36945241291137726,1,0
3664,False,False,True,0.12566591637800237,1,-1
3665,False,False,False,-0.3642002512199081,0,0
3666,False,False,False,-0.3410530018557488,0,0
3667,False,False,False,-0.319604487273064,0,0
3668,False,True,False,-0.2998479256383133,-1,1
3669,False,False,True,-0.7852232874772773,0,1
3670,False,False,True,-0.7687025592412767,1,-1
3671,False,False,False,-0.8975836176504333,0,1
3672,False,False,False,-0.8524163823495667,-1,1
3673,False,False,False,0.5,1,1
3674,False,False,False,1.0,1,0
3675,False,False,True,-0.25,0,0
3676,False,False,False,-0.14758361765043326,0,0
3677,False,False,False,-0.10241638234956672,1,0
3678,False,False,False,0.3128329581890012,0,0
3679,False,False,False,0.25,0,0
3680,False,False,False,0.20483276469913345,-1,0
3681,False,False,False,-0.25,0,0
3682,False,False,False,-0.21477671252272273,0,0
3683,False,False,False,-0.1871670418109988,-1,1
3684,False,False,False,-0.6475836176504333,-1,1
3685,True,False,False,0.8279791303773694,0,1
3686,False,False,False,0.7951672353008665,0,1
3687,False,False,False,0.75,-1,0
3688,False,False,False,0.20483276469913345,0,0
3689,False,False,False,0.1720208696226307,-1,0
3690,False,False,False,-0.28522328747727727,1,0
3691,False,False,False,0.1871670418109988,-1,0
3692,False,False,False,-0.27885793837630446,-1,1
3693,True,False,False,-0.75,0,1
3694,False,False,False,-0.7147767125227228,1,0
3695,False,False,False,-0.1871670418109988,1,0
3696,False,False,True,0.27885793837630446,-1,0
3697,False,False,False,-0.19743154328874657,1,0
3698,False,False,False,0.2744372519721974,-1,0
3699,False,False,False,-0.20483276469913345,0,0
3700,False,False,False,-0.1871670418109988,1,0
3701,False,False,False,0.28958342416056554,-1,0
3702,False,False,False,-0.19440011221421477,0,0
3703,False,False,False,-0.18039551272693602,-1,1
3704,False,False,False,-0.6589469981442512,1,0
3705,False,False,False,-0.14758361765043326,0,0
3706,False,False,False,-0.137639669826844,0,0
3707,False,False,False,-0.12888105840915662,1,0
3708,False,False,False,0.35241638234956674,-1,0
3709,False,False,False,-0.13898274154500012,0,0
3710,False,False,False,-0.13127432072587122,0,0
3711,False,False,False,-0.12433408362199763,1,0
3712,False,False,False,0.3599937575251385,-1,0
3713,False,False,False,-0.13312493874765657,-1,1
3714,True,False,False,-0.6180583639285181,0,1
3715,False,False,False,-0.6024163823495667,1,0
3716,False,False,False,-0.09736426874290484,0,0
3717,False,False,False,-0.09277357907774235,0,0
3718,False,False,False,-0.08858553278290476,1,0
3719,False,False,False,0.39758361765043326,1,1
3720,False,False,True,0.8928330765600626,-1,0
3721,False,False,False,0.37888105840915665,1,1
3722,False,False,False,0.8731463656782359,1,1
3723,False,False,True,-0.612360330173156,0,1
3724,False,False,False,-0.5973642687429048,-1,1
3725,False,False,False,0.8975836176504333,0,1
3726,False,False,False,0.8919998065101323,1,1
3727,False,False,False,-0.5910530018557488,-1,1
3728,False,False,False,0.9035887520207705,1,1
3729,False,False,False,-0.5779791303773694,-1,1
3730,False,False,False,0.9170476823436803,-1,0
3731,True,False,False,0.39758361765043326,0,0
3732,False,False,False,0.3788810584091566,1,1
3733,False,False,False,0.8711189415908434,0,1
3734,False,False,False,0.862360330173156,-1,0
3735,False,False,False,0.34277357907774236,0,0
